file_names,link,noput,absris,tahun
007484.16.2018_w.txt,,,,
007484.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/81539,PUT-007484.16/2020/PP/M.XIIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007484.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83619,PUT-007484.16/2022/PP/M.IVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007485.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/38116,PUT-007485.16/2018/PP/M.XllB Tahun 2019,PPN,2019.0
007485.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83884,PUT-007485.16/2022/PP/M.IVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007486.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/38416,PUT-007486.16/2018/PP/M.XIIB Tahun 2019,PPN,2019.0
007486.16.2022w-.txt,,,,
007486.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83620,PUT-007486.16/2022/PP/M.IVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007486.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83690,PUT-007486.16/2022/PP/M.IVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007487.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/38415,PUT-007487.16/2018/PP/M.XIIB Tahun 2019,PPN,2019.0
007487.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83621,PUT-007487.16/2022/PP/M.IVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007488.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/38418,PUT-007488.16/2018/PP/M.XIIB Tahun 2019,PPN,2019.0
007488.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83885,PUT-007488.16/2022/PP/M.IVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007489.16.2018_w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/37521,Put 007489.16/2018/PP/M.XIIB Tahun 2019,-,2019.0
007489.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83622,PUT-007489.16/2022/PP/M.IVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007490.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/38219,PUT-007490.16/201 8/PP/M.XllB Tahun 2019,Pajak Penghasilan Pasal 25/29 Badan,2019.0
007490.16.2022w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/83623,PUT-007490.16/2022/PP/M.IVB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007494.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63499,PUT-007494.13/2018/PP/M.XIVA Tahun 2021,Pajak Penghasilan Pasal 26 (PPh.26),2021.0
007504.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/82664,PUT-007504.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007505.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/82665,PUT-007505.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007506.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/82666,PUT-007506.16/2020/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007511.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78480, PUT-007511.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007512.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60485,PUT-007512.16/2019/PP/M.VllIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007512.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78481,PUT-007512.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007513.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78482,PUT-007513.16/2020/PP/M.XXA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007514.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60486,PUT-007514.16/2019/PP/M.VllIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007514.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63886,PUT-007514.16/2020/PP/M.XIVB Tahun 2021 ,Pajak Pertambahan Nilai (PPN),2021.0
007515.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60610,PUT-007515.16/2019/PP/M.VlllA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007515.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63887,PUT-007515.16/2020/PP/M.XIVB Tahun 2021 ,Pajak Pertambahan Nilai (PPN),2021.0
007516.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60487,PUT-007516.16/2019/PP/M.VllIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007516.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63888,PUT-007516.16/2020/PP/M.XIVB Tahun 2021 ,Pajak Pertambahan Nilai (PPN),2021.0
007517.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60488,PUT-007517.16/2019/PP/M.VllIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007517.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63884,PUT-007517.16/2020/PP/M.XIVB Tahun 2021 ,Gugatan Pajak,2021.0
007518.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60489,PUT-007518.16/2019/PP/M.VllIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007518.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63889,PUT-007518.16/2020/PP/M.XIVB Tahun 2021 ,Pajak Pertambahan Nilai (PPN),2021.0
007519.16.2018w.txt,,,,
007519.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60490,PUT-007519.16/2019/PP/M.VllIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007519.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63890,PUT-007519.16/2020/PP/M.XIVB Tahun 2021 ,Pajak Pertambahan Nilai (PPN),2021.0
007519.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63892,PUT-007519.16/2020/PP/M.XIVB Tahun 2021 ,Pajak Pertambahan Nilai (PPN),2021.0
007519.16.2020w_2.txt,,,,
007520.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/39553,PUT-007520.16/2018/PP/M.VA Tahun 2019,PPN,2019.0
007520.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60611,PUT-007520.16/2019/PP/M.VlllA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007521.16.2018_w.txt,,,,
007521.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60969,PUT-007521.16/2019/PP/M.VIllA Tahuh 2021,Pajak Pertambahan Nilai (PPN),2021.0
007521.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65720,PUT-007521.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007522.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/49215,PUT-007522.16/2018/PP/M.XXA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
007522.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60491,PUT-007522.16/2019/PP/M.VllIA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007522.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65721,PUT-007522.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007523.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/60612,PUT-007523.16/2019/PP/M.VlllA Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007523.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65722,PUT-007523.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007524.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/40189,PUT-007524.16/2018/PP/M.VIB Tahun 2019,PPN,2019.0
007524.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/64426,PUT-007524.16/2019/PP/M.XVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007524.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65723,PUT-007524.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007524.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87384,PUT-007524.16/2021/PP/M.XVIIIA Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007525.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/38816,PUT-007525.16/2018/PP/M.VIB Tahun 2019,PPN,2019.0
007525.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/64427,PUT-007525.16/2019/PP/M.XVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007525.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65724,PUT-007525.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007526.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/64182,PUT-007526.16/2018/PP/M.XVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007526.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/64428,PUT-007526.16/2019/PP/M.XVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007526.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65725,PUT-007526.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007527.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63891,PUT-007527.16/2018/PP/M.XVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007527.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/63893,PUT-007527.16/2018/PP/M.XVB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007527.16.2018w_2.txt,,,,
007527.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50728,PUT-007527.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007527.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65726,PUT-007527.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007528.16.2018_w.txt,,,,
007528.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50727,PUT-007528.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007528.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65727,PUT-007528.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007529.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/48933,PUT-007529.16/2018/PP/M.IVA Tahun 2020,Pajak Pertambahan Nilai (PPN),2020.0
007529.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50726,PUT-007529.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007529.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65728,PUT-007529.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007530.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/39934,PUT-007530.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007530.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50725,PUT-007530.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007530.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65729,PUT-007530.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007531.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/39700,PUT-007531.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007531.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50724,PUT-007531.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007531.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/65730,PUT-007531.16/2020/PP/M.IllB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007532.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/43067,PUT-007532.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007532.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50723,PUT-007532.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007533.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/42951,PUT-007253.16/2018/PP/M.IllB Tahun 2019,PPN,2019.0
007533.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50722,PUT-007533.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007534.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/43068,PUT-007534.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007534.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50721,PUT-007534.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007535.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/43069,PUT-007535.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007535.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50720,PUT-007535.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007536.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/43243,PUT-007536.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007536.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50719,PUT-007536.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007537.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/43070,PUT-007537.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007537.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/50718,PUT-007537.16/2019/PP/M.IB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007538.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/43071,PUT-007538.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007538.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87043,PUT-007538.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007539.16.2018w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/39702,PUT-007539.16/2018/PP/M.IB Tahun 2019,PPN,2019.0
007539.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87044,PUT-007539.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007540.16.2018_w.txt,,,,
007540.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87045,PUT-007540.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007541.16.2018_w.txt,,,,
007541.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87046,PUT-007541.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007541.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77401,PUT-007541.16/2020/PP/M.VB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007542.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87047,PUT-007542.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007542.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77692,PUT-007542.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007543.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87048,PUT-007543.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007543.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73544,PUT-007543.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007544.16.2018_w.txt,,,,
007544.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87049,PUT-007544.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007544.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73478,PUT-007544.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007545.16.2018_w.txt,,,,
007545.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87050,PUT-007545.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007545.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73867,PUT-007545.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007546.16.2018w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/79834,PUT-007546.16/2018/PP/M.XVIIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007546.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87051,PUT-007546.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007546.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73756,PUT-007546.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007546.16.2021w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/79017,PUT-007546.16/2021/PP/M.IIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007547.16.2018w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/79835,PUT-007547.16/2018/PP/M.XVIIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007547.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87052,PUT-007547.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007547.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73868,PUT-007547.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007548.16.2018w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/79882,PUT-007458.16/2018/PP/M.XVIIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007548.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87053,PUT-007548.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007548.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73869,PUT-007548.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007549.16.2018w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/79773,PUT-007549.16/2018/PP/M.XVIIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007549.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/87054,PUT-007549.16/2019/PP/M.XB Tahun 2023,Pajak Pertambahan Nilai (PPN),2023.0
007549.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73870,PUT-007549.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007550.16.2018w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/79883,PUT-007550.16/2018/PP/M.XVIIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007550.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73871,PUT-007550.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007551.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73757,PUT-007551.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007552.16.2019_w-.txt,,,,
007552.16.2019_w.txt,,,,
007552.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/73758,PUT-007552.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007553.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77845,PUT-007553.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007557.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/64274,PUT-007557.16/2020/PP/M.VB Tahun 2021 ,Pajak Pertambahan Nilai (PPN),2021.0
007562.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72114,PUT-007562.16/2019/PP/M.XIVA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007563.16.2020 r1w.txt,,,,
007563.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/80797,PUT-007563.16/2020/PP/M.XIIB Tahun 2022 ,Pajak Pertambahan Nilai (PPN),2022.0
007564.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75555,PUT-007564.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007565.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75390,PUT-007565.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007566.16.2020 r1w.txt,,,,
007566.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75391,PUT-007566.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007567.16.2020 r1w.txt,,,,
007567.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75392,PUT-007567.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007567.16.2021w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/69926,PUT-007567.16/2021/PP/M.XVB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007568.16.2020w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77749,PUT-007568.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007569.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/75556,PUT-007569.16/2020/PP/M.XIIB Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007583.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77638,PUT-007583.16/2019/PP/M.XXB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007584.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77639,PUT-007584.16/2019/PP/M.XXB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007585.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77640,PUT-007585.16/2019/PP/M.XXB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007586.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77641,PUT-007586.16/2019/PP/M.XXB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007587.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77642,PUT-007587.16/2019/PP/M.XXB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007588.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/78091,PUT-007588.16/2019/PP/M.XXB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007590.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77643,PUT-007590.16/2019/PP/M.XXB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007591.16.2019w.txt,http://setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/77644,PUT-007591.16/2019/PP/M.XXB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007591.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72486,PUT-007591.16/2020/PP/M.XVIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007592.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/71991,PUT-007592.16/2019/PP/M.IllB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007592.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72774,PUT-007592.16/2020/PP/M.XVIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
007593.16.2019w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/70479,PUT-007593.16/2019/PP/M.IIIB Tahun 2021,Pajak Pertambahan Nilai (PPN),2021.0
007593.16.2020w.txt,http://www.setpp.kemenkeu.go.id/risalah/ambilFileDariDisk/72775,PUT-007593.16/2020/PP/M.XVIA Tahun 2022,Pajak Pertambahan Nilai (PPN),2022.0
